study_uid,field,mismatched_with_study_uid,bertscore_p,bertscore_r,bertscore_f1
3773,findings,2391,0.8447954654693604,0.8732284307479858,0.8587766289710999
3787,findings,3829,0.8418555855751038,0.8518204689025879,0.8468087315559387
3789,findings,2616,0.8221932053565979,0.822981595993042,0.822587251663208
3790,findings,1930,0.8439223766326904,0.8134284019470215,0.828394889831543
3795,findings,2969,0.8852614164352417,0.8627324104309082,0.8738517165184021
3796,findings,1026,0.8402590155601501,0.8689336180686951,0.8543557524681091
3798,findings,1744,0.8668581247329712,0.8393822908401489,0.8528990149497986
3803,findings,2420,0.8693488240242004,0.8205313086509705,0.8442349433898926
3804,findings,1438,0.8675784468650818,0.8195034265518188,0.8428559899330139
3818,findings,2677,0.8197146654129028,0.8449699878692627,0.8321507573127747
3826,findings,3343,0.8398122787475586,0.8210755586624146,0.8303382396697998
3829,findings,3412,0.8319137692451477,0.8381329774856567,0.8350117802619934
3841,findings,2070,0.8757614493370056,0.8217048645019531,0.8478723764419556
3846,findings,3424,0.7744974493980408,0.7604537010192871,0.7674113512039185
3856,findings,3327,0.861621618270874,0.8640678524971008,0.8628430366516113
3858,findings,2891,0.8291847705841064,0.8344085216522217,0.8317884802818298
3866,findings,3477,0.7618189454078674,0.7961498498916626,0.778606116771698
3869,findings,1608,0.8418368101119995,0.840017557144165,0.8409261703491211
3876,findings,2464,0.8495103120803833,0.8686684370040894,0.8589825630187988
3881,findings,3884,0.8779335618019104,0.8933961391448975,0.8855974078178406
3882,findings,2348,0.8322240114212036,0.7761810421943665,0.803226113319397
3884,findings,3296,0.7835322022438049,0.8226377964019775,0.8026089668273926
3903,findings,3170,0.913454532623291,0.8734332919120789,0.8929957151412964
3908,findings,3841,0.8234204053878784,0.808631420135498,0.8159589171409607
3915,findings,2929,0.8918264508247375,0.8387464284896851,0.8644723892211914
3916,findings,1750,0.8528625965118408,0.8056895732879639,0.8286052346229553
3917,findings,449,0.7892001867294312,0.7953258156776428,0.7922511696815491
3918,findings,2631,0.8452506065368652,0.7969359159469604,0.8203825354576111
3922,findings,3431,0.838060736656189,0.8974071145057678,0.8667191863059998
3930,findings,1894,0.901039719581604,0.823832094669342,0.8607079386711121
3947,findings,3241,0.8675575852394104,0.8153162002563477,0.840626060962677
3948,findings,1520,0.8836209774017334,0.8629636168479919,0.8731701374053955
3949,findings,319,0.7752343416213989,0.8800207376480103,0.8243107795715332
3956,findings,1370,0.8485222458839417,0.8631888628005981,0.8557926416397095
3961,findings,3430,0.8240031003952026,0.821872353553772,0.8229363560676575
3967,findings,2371,0.9165953397750854,0.8852331042289734,0.9006413221359253
3971,findings,2507,0.8500897288322449,0.8355830907821655,0.8427740335464478
3977,findings,2796,0.8708227276802063,0.8753892183303833,0.8730999827384949
3979,findings,3283,0.7987008690834045,0.8592859506607056,0.8278864622116089
3982,findings,1378,0.8248454332351685,0.8638937473297119,0.8439181447029114
3988,findings,3359,0.8187029361724854,0.8353323936462402,0.8269340991973877
3993,findings,3072,0.8863613605499268,0.805551290512085,0.8440264463424683
3995,findings,2372,0.8265272378921509,0.8253854513168335,0.8259559273719788
429,findings,2836,0.8724234104156494,0.8169029951095581,0.8437508344650269
449,findings,1660,0.823543906211853,0.8987241983413696,0.8594931364059448
496,findings,3278,0.8782520890235901,0.7710946202278137,0.8211923837661743
505,findings,3428,0.814723789691925,0.809493362903595,0.8121001124382019
508,findings,1673,0.8258026242256165,0.801484227180481,0.8134617209434509
529,findings,3515,0.7927427291870117,0.8244462609291077,0.8082837462425232
538,findings,2748,0.8614398837089539,0.8590333461761475,0.8602349162101746
557,findings,1800,0.8853854537010193,0.8755748271942139,0.8804528117179871
581,findings,1099,0.9012056589126587,0.8604761362075806,0.8803700804710388
618,findings,2322,0.8201600909233093,0.8235461711883545,0.8218496441841125
630,findings,2721,0.8473614454269409,0.8003795742988586,0.8232007026672363
632,findings,2516,0.8678593039512634,0.8404715657234192,0.8539459109306335
66,findings,663,0.8298810124397278,0.820805549621582,0.8253183364868164
663,findings,1740,0.8259471654891968,0.7755258083343506,0.7999427318572998
691,findings,3672,0.810136616230011,0.832751452922821,0.8212884068489075
696,findings,1491,0.8447058200836182,0.8560522794723511,0.8503412008285522
740,findings,3216,0.8791353702545166,0.9091481566429138,0.8938899040222168
758,findings,2639,0.8948520421981812,0.8315384387969971,0.862034261226654
793,findings,345,0.8571041822433472,0.8436511754989624,0.8503245115280151
799,findings,3371,0.8163474798202515,0.8150476813316345,0.8156970739364624
8,findings,2380,0.8632530570030212,0.8489992618560791,0.8560668230056763
80,findings,3040,0.8408653140068054,0.8263393640518188,0.8335391283035278
842,findings,3826,0.8841763138771057,0.8283864259719849,0.8553726077079773
863,findings,581,0.8338632583618164,0.8244080543518066,0.829108715057373
881,findings,1350,0.8325048089027405,0.8229771852493286,0.8277135491371155
911,findings,2531,0.905937135219574,0.8375115394592285,0.8703815340995789
941,findings,2828,0.8564469814300537,0.8574037551879883,0.8569251298904419
943,findings,1674,0.8285144567489624,0.8645063638687134,0.8461278080940247
951,findings,2283,0.8851222991943359,0.8559368848800659,0.8702849745750427
965,findings,8,0.8071907162666321,0.7827766537666321,0.7947962880134583
982,findings,2506,0.8031415939331055,0.8017090559005737,0.8024247288703918
1,impression,3014,0.864259660243988,0.810340166091919,0.8364318013191223
1026,impression,2517,0.8406749367713928,0.9034488201141357,0.8709322214126587
1046,impression,2433,0.8355548977851868,0.9317299127578735,0.8810254335403442
1052,impression,2902,0.7443058490753174,0.8667902946472168,0.8008921146392822
106,impression,3881,0.7725247740745544,0.8233528137207031,0.7971292734146118
1067,impression,2086,0.9612424373626709,0.9612424373626709,0.9612424373626709
1099,impression,3087,0.8472726941108704,0.767128050327301,0.805211067199707
1178,impression,429,0.8636017441749573,0.8986714482307434,0.8807876706123352
1199,impression,2354,0.9999999403953552,0.9999999403953552,0.9999999403953552
121,impression,2269,0.8457598090171814,0.9287676215171814,0.8853222727775574
1218,impression,3177,0.887645959854126,0.8397592306137085,0.8630388379096985
1267,impression,287,0.8928291201591492,0.9318442344665527,0.9119195342063904
1280,impression,3918,0.758434534072876,0.8049971461296082,0.7810224294662476
1330,impression,3003,0.8813340663909912,0.9199293851852417,0.9002181887626648
1350,impression,2708,0.9019209146499634,0.7840290665626526,0.838853120803833
1370,impression,3922,0.9751072525978088,0.9751072525978088,0.9751072525978088
1378,impression,1919,0.8224964141845703,0.7963184714317322,0.8091957569122314
1438,impression,2124,0.8021451234817505,0.9182041883468628,0.856259822845459
1448,impression,3319,0.7636558413505554,0.8157123923301697,0.7888262271881104
1451,impression,2922,0.8069916367530823,0.7965656518936157,0.8017447590827942
147,impression,1,0.7390131950378418,0.7906677722930908,0.7639683485031128
1473,impression,3769,0.8384052515029907,0.7662411332130432,0.8007004857063293
1491,impression,3345,0.8363509178161621,0.9485843181610107,0.8889391422271729
1520,impression,3557,0.8451810479164124,0.8229681253433228,0.8339266777038574
1523,impression,2968,0.780421257019043,0.7147078514099121,0.7461203932762146
1545,impression,3876,0.9015910625457764,0.9412837028503418,0.92100989818573
1550,impression,1765,0.8022133111953735,0.9288440942764282,0.8608970046043396
1551,impression,3798,0.8738203048706055,0.827560305595398,0.8500614166259766
1556,impression,3545,0.8142939209938049,0.776857316493988,0.7951352000236511
1563,impression,2803,0.913547158241272,0.9468314051628113,0.9298915863037109
1597,impression,2774,0.8408279418945312,0.8469588756561279,0.8438822627067566
1608,impression,1813,0.9791274070739746,0.9791274070739746,0.9791274070739746
1645,impression,3018,0.750550389289856,0.8868224024772644,0.8130156993865967
1648,impression,3085,0.912090539932251,0.9470915794372559,0.9292615652084351
1660,impression,2313,0.8983233571052551,0.9350493550300598,0.9163184762001038
1673,impression,691,0.8173792362213135,0.9554504156112671,0.8810381889343262
1674,impression,538,0.8290186524391174,0.8385202884674072,0.8337424397468567
1676,impression,2317,0.8731412291526794,0.8988856077194214,0.8858264684677124
1706,impression,3189,0.7514563798904419,0.947289764881134,0.8380851149559021
1731,impression,2095,0.9039314985275269,0.9454312324523926,0.9242157340049744
1732,impression,2569,0.8559700846672058,0.9739538431167603,0.9111585021018982
1740,impression,3662,0.7470001578330994,0.8156194686889648,0.7798031568527222
1744,impression,3156,0.8313280940055847,0.7712751626968384,0.8001765012741089
1750,impression,2597,0.8495563268661499,0.7919772863388062,0.8197569847106934
1758,impression,3429,0.8322259187698364,0.8627245426177979,0.8472008109092712
1765,impression,632,0.9735817909240723,0.9735817909240723,0.9735817909240723
1770,impression,3481,0.8825812339782715,0.8308526277542114,0.8559361100196838
1776,impression,3137,0.9563734531402588,0.8832677006721497,0.9183680415153503
1799,impression,799,0.8052610754966736,0.8182488083839417,0.8117029666900635
1800,impression,2962,0.7833569049835205,0.7889206409454346,0.7861288785934448
1812,impression,2932,0.9735817909240723,0.9735817909240723,0.9735817909240723
1813,impression,3574,0.9240143895149231,0.9360799193382263,0.9300079941749573
1822,impression,309,0.9008733630180359,0.9525748491287231,0.9260030388832092
1844,impression,1648,0.8464150428771973,0.804699182510376,0.8250301480293274
186,impression,3393,0.7761567234992981,0.7520984411239624,0.7639381885528564
1883,impression,2474,0.7804871201515198,0.7863847017288208,0.7834247946739197
1884,impression,1758,0.8205585479736328,0.781697154045105,0.8006566166877747
1894,impression,147,0.9297171831130981,0.8536068201065063,0.8900378942489624
1896,impression,2513,0.8223313093185425,0.7550728917121887,0.7872681617736816
1913,impression,2171,0.7891173958778381,0.8799005150794983,0.832040011882782
1918,impression,3581,0.7667806148529053,0.7496552467346191,0.7581212520599365
1919,impression,3956,0.8407664895057678,0.8526153564453125,0.8466494679450989
1920,impression,1844,0.886829674243927,0.9266082644462585,0.9062827229499817
1930,impression,2880,0.7439588904380798,0.7853680849075317,0.7641028761863708
1932,impression,2722,0.8264830112457275,0.7569460272789001,0.7901875972747803
1946,impression,3016,0.8432049751281738,0.9161865711212158,0.878182053565979
1958,impression,1550,0.8801724910736084,0.9122030138969421,0.8959015607833862
1972,impression,3846,0.7082676291465759,0.7818393111228943,0.7432371973991394
1994,impression,1046,0.9337375164031982,0.9577764272689819,0.9456042051315308
2014,impression,2852,0.8272230625152588,0.8361462950706482,0.8316606879234314
2028,impression,3079,0.9205808639526367,0.8989077210426331,0.9096152782440186
2032,impression,367,0.7964861392974854,0.8862510323524475,0.8389743566513062
2035,impression,1896,0.8238632082939148,0.8187322020530701,0.8212897181510925
2039,impression,2035,0.7494317889213562,0.7877798080444336,0.76812744140625
2045,impression,3311,0.823226809501648,0.8818686604499817,0.8515392541885376
207,impression,3349,0.7866734862327576,0.7524623274803162,0.7691877484321594
2070,impression,3796,0.8609611988067627,0.8649516105651855,0.8629517555236816
2086,impression,2982,0.8557987213134766,0.9289488792419434,0.8908747434616089
2092,impression,3117,0.8090367317199707,0.8294322490692139,0.8191075325012207
2095,impression,3639,0.7644760012626648,0.7992668151855469,0.7814843654632568
2124,impression,264,0.7588935494422913,0.8165663480758667,0.7866743206977844
2138,impression,3525,0.8704118132591248,0.9270104169845581,0.8978200554847717
2161,impression,3858,0.7686654925346375,0.846488356590271,0.8057020902633667
2171,impression,2815,0.8524672985076904,0.9275709986686707,0.8884347081184387
2179,impression,1812,0.7447738647460938,0.8502852916717529,0.7940398454666138
2181,impression,3930,0.8143689036369324,0.8163438439369202,0.8153551816940308
2184,impression,505,0.7969070076942444,0.8816630840301514,0.8371453285217285
2208,impression,3555,0.7944808006286621,0.8277711868286133,0.8107843995094299
2209,impression,3385,0.8251999616622925,0.8328890800476074,0.8290266990661621
2212,impression,3126,0.9414933919906616,0.8911576271057129,0.9156342148780823
2216,impression,2579,0.8275634050369263,0.8873295187950134,0.8564050197601318
2229,impression,3765,0.944827139377594,0.820064902305603,0.8780362010002136
2236,impression,3471,0.824546217918396,0.8102602958679199,0.8173408508300781
224,impression,2585,0.764807403087616,0.8005806803703308,0.7822852730751038
2243,impression,2478,0.7748744487762451,0.7382434606552124,0.7561155557632446
2255,impression,3128,0.9910463094711304,0.9910463094711304,0.9910463094711304
2269,impression,3469,0.838692843914032,0.8929003477096558,0.8649481534957886
2283,impression,3753,0.8351799249649048,0.7777436971664429,0.8054391741752625
2288,impression,2475,0.897735595703125,0.8447872996330261,0.8704569339752197
2307,impression,3052,0.7899583578109741,0.902259349822998,0.842382550239563
2313,impression,2580,0.8457131385803223,0.8760993480682373,0.8606380820274353
2317,impression,758,0.952823281288147,0.9262027740478516,0.9393244385719299
2322,impression,3138,0.912090539932251,0.9470915794372559,0.9292615652084351
2323,impression,2410,0.8176651000976562,0.7611034512519836,0.7883711457252502
2345,impression,3542,0.8302918672561646,0.8242984414100647,0.8272842764854431
2348,impression,3740,0.850902795791626,0.9077060222625732,0.8783869743347168
2349,impression,3155,0.8575941920280457,0.8152972459793091,0.8359110355377197
2354,impression,3261,0.8728333711624146,0.8417958617210388,0.8570337295532227
2364,impression,2867,0.7866603136062622,0.7924816012382507,0.7895601987838745
2371,impression,3995,0.8234218955039978,0.803115963935852,0.8131422400474548
2372,impression,3439,0.8908936977386475,0.9448724389076233,0.9170895218849182
2373,impression,2383,0.7847371101379395,0.8340544700622559,0.8086445331573486
238,impression,2546,0.8436745405197144,0.8273770213127136,0.835446298122406
2380,impression,1883,0.8089293241500854,0.8231291174888611,0.8159674406051636
2381,impression,2636,0.8157764077186584,0.8758887052536011,0.8447644710540771
2383,impression,911,0.7415428161621094,0.8495377898216248,0.7918751835823059
2391,impression,2716,0.8714995980262756,0.79639732837677,0.8322575688362122
2392,impression,951,0.7227740287780762,0.827448844909668,0.7715774774551392
24,impression,3594,0.7668107151985168,0.7590955495834351,0.762933611869812
2401,impression,1199,0.8429613709449768,0.8471512794494629,0.8450511693954468
2410,impression,2976,0.9138778448104858,0.8138642311096191,0.8609763383865356
2417,impression,2624,0.8721738457679749,0.7847938537597656,0.8261799216270447
2420,impression,1770,0.8556720018386841,0.8359541893005371,0.8456981778144836
2427,impression,3917,0.7648370862007141,0.7908886075019836,0.7776447534561157
2433,impression,863,0.7603507041931152,0.8213634490966797,0.7896803617477417
2434,impression,1932,0.7226061224937439,0.7998614311218262,0.7592736482620239
2440,impression,3605,0.9419882297515869,0.783435046672821,0.8554266691207886
2451,impression,3559,0.9061893820762634,0.9061893820762634,0.9061893820762634
2456,impression,941,0.9261045455932617,0.8760020732879639,0.9003568291664124
2464,impression,740,0.9380037784576416,0.892723798751831,0.9148038625717163
2469,impression,3287,0.7340561151504517,0.7308422327041626,0.7324456572532654
2474,impression,3073,0.8396966457366943,0.9087077379226685,0.8728402256965637
2475,impression,2161,0.9632098078727722,0.87663334608078,0.9178845286369324
2478,impression,2184,0.9118455052375793,0.880033552646637,0.8956571817398071
2486,impression,2727,0.7661932706832886,0.8234385251998901,0.7937851548194885
2487,impression,3665,0.844718337059021,0.8152784109115601,0.8297373652458191
2506,impression,3630,0.7782935500144958,0.8110131621360779,0.7943165898323059
2507,impression,3093,0.7975988388061523,0.881364643573761,0.8373921513557434
2513,impression,3707,0.8071447610855103,0.8062599301338196,0.8067020773887634
2516,impression,3029,0.8625672459602356,0.9510248899459839,0.9046387672424316
2517,impression,3508,0.8383311033248901,0.7924695014953613,0.8147554397583008
2531,impression,358,0.8796695470809937,0.9097112417221069,0.8944382071495056
2541,impression,3312,0.8086680173873901,0.815622866153717,0.8121305108070374
2545,impression,3109,0.8384249210357666,0.9565396904945374,0.8935961127281189
2546,impression,2726,0.8217289447784424,0.9003426432609558,0.8592413663864136
2562,impression,330,0.912090539932251,0.9470915794372559,0.9292615652084351
2568,impression,3804,0.9999999403953552,0.9999999403953552,0.9999999403953552
2569,impression,1523,0.7679358124732971,0.8722177147865295,0.8167615532875061
2575,impression,3634,0.7502239942550659,0.8326754570007324,0.7893022894859314
2578,impression,3012,0.9595456123352051,0.9595362544059753,0.9595409035682678
2579,impression,80,0.8594608902931213,0.8953275084495544,0.877027690410614
2580,impression,3322,0.7619246244430542,0.8774527311325073,0.8156179785728455
2585,impression,3491,0.8455679416656494,0.8466908931732178,0.8461290597915649
259,impression,1994,0.9027196764945984,0.9518330693244934,0.9266260266304016
2597,impression,1884,0.8331087827682495,0.729926586151123,0.7781119346618652
2611,impression,2767,0.7957022190093994,0.850951611995697,0.8224000334739685
2614,impression,1451,0.8121198415756226,0.8357977271080017,0.8237887024879456
2616,impression,3818,0.7316439151763916,0.8376613855361938,0.7810715436935425
2623,impression,2681,0.8748061060905457,0.9287756681442261,0.900983452796936
2624,impression,2667,0.7997227311134338,0.871753454208374,0.8341860771179199
2631,impression,3286,0.808308482170105,0.8029342889785767,0.8056123852729797
2633,impression,1918,0.7408080101013184,0.7157725095748901,0.7280750870704651
2636,impression,3731,0.795941948890686,0.7873286008834839,0.7916118502616882
2639,impression,2039,0.8734498023986816,0.957802414894104,0.9136833548545837
264,impression,3039,0.8473401069641113,0.9659550189971924,0.9027680158615112
2655,impression,1052,0.8557924628257751,0.9226474165916443,0.8879633545875549
2667,impression,793,0.9205808639526367,0.8989077210426331,0.9096152782440186
2677,impression,3982,0.7873659729957581,0.8481239080429077,0.8166163563728333
2681,impression,3694,0.8464696407318115,0.942621111869812,0.8919616341590881
2695,impression,3773,0.9104052782058716,0.9028872847557068,0.9066307544708252
2704,impression,3502,0.8133269548416138,0.7259005308151245,0.7671309113502502
2708,impression,3017,0.7961026430130005,0.8023161888122559,0.7991973757743835
2709,impression,529,0.9013363122940063,0.8778730034828186,0.8894498944282532
2713,impression,24,0.8366616368293762,0.8977325558662415,0.8661218881607056
2716,impression,3105,0.7617361545562744,0.8423622846603394,0.8000230193138123
2721,impression,3979,0.7713871598243713,0.9500198364257812,0.8514350056648254
2722,impression,1776,0.835218608379364,0.9082995653152466,0.8702275156974792
2724,impression,2749,0.8117471933364868,0.9124168157577515,0.859143078327179
2726,impression,2451,0.7832595109939575,0.8127127289772034,0.7977142930030823
2727,impression,2568,0.947036623954773,0.947036623954773,0.947036623954773
2728,impression,2859,0.8118008375167847,0.8361307978630066,0.8237862586975098
2746,impression,1551,0.7674052715301514,0.866978108882904,0.8141584396362305
2748,impression,3616,0.7961665987968445,0.7950286865234375,0.7955971956253052
2749,impression,1920,0.9819928407669067,0.9819928407669067,0.9819928407669067
2767,impression,3770,0.8759307265281677,0.8434642553329468,0.8593909740447998
2774,impression,943,0.7434138655662537,0.9105406403541565,0.8185334801673889
2777,impression,3621,0.8290344476699829,0.831069827079773,0.8300508856773376
2781,impression,3462,0.9218692183494568,0.9476165175437927,0.934565544128418
2789,impression,2709,0.7868031859397888,0.8279111385345459,0.8068338632583618
2790,impression,3086,0.8558894395828247,0.8170091509819031,0.8359975218772888
2796,impression,3141,0.7356979846954346,0.7756812572479248,0.7551607489585876
2803,impression,2545,0.8569890856742859,0.7832376956939697,0.8184552788734436
2815,impression,2879,0.8049695491790771,0.9247477054595947,0.8607115149497986
2820,impression,3206,0.8967779874801636,0.9405153393745422,0.9181260466575623
2828,impression,1706,0.8969069123268127,0.8428915739059448,0.8690606951713562
2836,impression,3756,0.833611786365509,0.9160600900650024,0.8728933334350586
2837,impression,1563,0.8496058583259583,0.8598667979240417,0.8547055125236511
2852,impression,2212,0.8895743489265442,0.9436987042427063,0.9158375859260559
2859,impression,3065,0.763325572013855,0.8185264468193054,0.789962887763977
2865,impression,2288,0.8484123945236206,0.8717426061630249,0.8599193096160889
2867,impression,2401,0.8217050433158875,0.8833284974098206,0.8514031767845154
2868,impression,2575,0.8357030153274536,0.8999423980712891,0.8666338920593262
287,impression,2837,0.7854419946670532,0.729532778263092,0.7564557194709778
2879,impression,3607,0.7276550531387329,0.7338579893112183,0.7307433485984802
2880,impression,3856,0.860894501209259,0.8122738599777222,0.8358777165412903
2886,impression,2486,0.7860119342803955,0.8855744004249573,0.832828164100647
2888,impression,3251,0.8462293744087219,0.8349006175994873,0.840526819229126
2890,impression,1280,0.9323024749755859,0.9564456939697266,0.9442197680473328
2891,impression,3001,0.7767446041107178,0.8253539800643921,0.8003118634223938
2892,impression,1972,0.8075147867202759,0.7640801668167114,0.7851972579956055
2902,impression,2364,0.8329157829284668,0.8661468625068665,0.8492063879966736
2922,impression,2179,0.8174619674682617,0.8103663921356201,0.8138986825942993
2929,impression,3568,0.9179280996322632,0.9411064386367798,0.9293727874755859
2932,impression,2868,0.9013363122940063,0.8778730034828186,0.8894498944282532
2939,impression,3735,0.7513753771781921,0.8297890424728394,0.7886378765106201
2946,impression,3609,0.7972598671913147,0.8212476372718811,0.8090760111808777
2956,impression,1597,0.9260649681091309,0.9497674703598022,0.9377664923667908
2957,impression,1178,0.7606003880500793,0.8300220966339111,0.7937963008880615
2960,impression,3961,0.8289177417755127,0.8258782029151917,0.8273952007293701
2962,impression,965,0.8812808394432068,0.8952474594116211,0.8882092237472534
2963,impression,3243,0.7532960176467896,0.7552378177642822,0.7542656660079956
2966,impression,1545,0.7519396543502808,0.9257907271385193,0.8298577070236206
2968,impression,2236,0.8445196151733398,0.7965297102928162,0.8198229670524597
2969,impression,3442,0.7880457639694214,0.8047465085983276,0.7963085770606995
2974,impression,618,0.7566436529159546,0.8533936738967896,0.8021116852760315
2976,impression,3082,0.8635615110397339,0.8458108901977539,0.8545940518379211
2982,impression,66,0.7905230522155762,0.7995290756225586,0.7950005531311035
2998,impression,3363,0.8990564942359924,0.7971832752227783,0.8450607061386108
3001,impression,3095,0.8253163695335388,0.8235063552856445,0.8244103789329529
3003,impression,1732,0.9009003639221191,0.953500509262085,0.9264544248580933
3012,impression,370,0.7873997092247009,0.8634107708930969,0.8236553072929382
3014,impression,2614,0.7816804051399231,0.804866373538971,0.7931039333343506
3016,impression,508,0.8871384859085083,0.9534684419631958,0.9191083312034607
3017,impression,2746,0.755214273929596,0.9327611923217773,0.8346502780914307
3018,impression,3182,0.779667317867279,0.7917987108230591,0.785686194896698
3029,impression,2345,0.9013363122940063,0.8778730034828186,0.8894498944282532
3039,impression,207,0.7520133256912231,0.7819218039512634,0.7666760087013245
3040,impression,3485,0.7822442650794983,0.7840325236320496,0.7831373810768127
3052,impression,2728,0.8148839473724365,0.8139543533325195,0.8144189119338989
3065,impression,3648,0.7729649543762207,0.8280303478240967,0.7995506525039673
3072,impression,2487,0.760129451751709,0.7784342765808105,0.7691729664802551
3073,impression,2655,0.742571234703064,0.8352043628692627,0.7861685156822205
3079,impression,2820,0.8661034107208252,0.9330308437347412,0.8983222842216492
3082,impression,2229,0.8755062222480774,0.8767459392547607,0.876125693321228
3085,impression,3110,0.7810651063919067,0.8029563426971436,0.79185950756073
3086,impression,3866,0.8036460876464844,0.8131899833679199,0.8083898425102234
3087,impression,3267,0.7409729957580566,0.7978684902191162,0.7683688998222351
309,impression,2562,0.8608030676841736,0.8796124458312988,0.8701061010360718
3092,impression,3971,0.9468013048171997,0.9218364953994751,0.9341521263122559
3093,impression,2957,0.7643423676490784,0.7588990330696106,0.7616109848022461
3095,impression,3683,0.7821513414382935,0.770706295967102,0.7763866186141968
3097,impression,2578,0.7585758566856384,0.7771914601325989,0.7677708268165588
3105,impression,2440,0.7425552010536194,0.8222100138664246,0.7803552150726318
3109,impression,3869,0.912090539932251,0.9470915794372559,0.9292615652084351
3110,impression,2028,0.9468013048171997,0.9218364953994751,0.9341521263122559
3116,impression,3256,0.8715248703956604,0.9040567874908447,0.887492835521698
3117,impression,3116,0.7783905267715454,0.7719913721084595,0.7751777768135071
3121,impression,3654,0.8059617280960083,0.799750804901123,0.8028442859649658
3126,impression,186,0.9773527979850769,0.85228431224823,0.9105439782142639
3128,impression,3949,0.9173456430435181,0.9530423879623413,0.9348533749580383
3137,impression,2695,0.919254720211029,0.9427714347839355,0.9308645129203796
3138,impression,3273,0.9089639186859131,0.9306144714355469,0.919661819934845
3141,impression,2946,0.8025763630867004,0.7959874868392944,0.7992683053016663
3149,impression,3916,0.7094762325286865,0.7958804368972778,0.7501986026763916
3155,impression,3948,0.8614729046821594,0.8679243326187134,0.8646865487098694
3156,impression,2623,0.8813340663909912,0.9199293851852417,0.9002181887626648
3165,impression,982,0.755653977394104,0.8370058536529541,0.7942522168159485
3170,impression,2255,0.8967779874801636,0.9405154585838318,0.9181261658668518
3177,impression,630,0.9754579663276672,0.9754579663276672,0.9754579663276672
3182,impression,3787,0.8092768788337708,0.823631763458252,0.8163912892341614
3187,impression,2777,0.8127712607383728,0.9344006180763245,0.8693522810935974
3189,impression,3149,0.7797969579696655,0.8258421421051025,0.8021593689918518
319,impression,3121,0.9999998807907104,0.9999998807907104,0.9999998807907104
3206,impression,3423,0.8118712902069092,0.8364599943161011,0.8239822387695312
3211,impression,3413,0.8221938610076904,0.8528180718421936,0.8372260332107544
3216,impression,3915,0.7850630879402161,0.8557465076446533,0.8188823461532593
3229,impression,496,0.8236465454101562,0.7957037687301636,0.8094340562820435
3238,impression,2209,0.7643160223960876,0.8209871053695679,0.7916386723518372
3240,impression,3597,0.8846791386604309,0.9808298349380493,0.93027663230896
3241,impression,3993,0.7881966829299927,0.8475889563560486,0.816814661026001
3243,impression,3092,0.8367415070533752,0.8560515642166138,0.8462863564491272
3251,impression,2939,0.7707427144050598,0.8656835556030273,0.8154590725898743
3256,impression,1676,0.7754172682762146,0.7253497242927551,0.7495483160018921
3261,impression,3651,0.8045529127120972,0.7961793541908264,0.8003442287445068
3267,impression,3187,0.8616068959236145,0.7533432245254517,0.8038461208343506
3273,impression,3544,0.7894864678382874,0.8096040487289429,0.7994186878204346
3278,impression,3229,0.8741217255592346,0.8159645199775696,0.8440424799919128
3283,impression,2633,0.7545679211616516,0.736757755279541,0.7455565333366394
3286,impression,2956,0.7648013830184937,0.8049969673156738,0.7843846082687378
3287,impression,2890,0.9194551706314087,0.8691196441650391,0.8935791254043579
3296,impression,3408,0.8377025127410889,0.9398991465568542,0.8858631253242493
330,impression,2713,0.8348391056060791,0.7544618844985962,0.7926179766654968
3311,impression,238,0.9193686246871948,0.9733396768569946,0.9455846548080444
3312,impression,1448,0.7976930737495422,0.7811676263809204,0.7893438339233398
3319,impression,259,0.8915151357650757,0.9185454845428467,0.9048284888267517
3322,impression,1267,0.9999998807907104,0.9999998807907104,0.9999998807907104
3327,impression,3789,0.8298588991165161,0.8602782487869263,0.8447948098182678
3343,impression,2886,0.8317061066627502,0.7654101252555847,0.7971821427345276
3345,impression,3375,0.9999998211860657,0.9999998211860657,0.9999998211860657
3349,impression,3908,0.806833028793335,0.8609430193901062,0.833010196685791
3359,impression,1958,0.8328349590301514,0.8655205965042114,0.8488632440567017
3360,impression,121,0.8623933792114258,0.8047879934310913,0.8325954675674438
3363,impression,3679,0.7892269492149353,0.8297094106674194,0.8089620471000671
3371,impression,1913,0.8955650329589844,0.8715305924415588,0.8833844065666199
3375,impression,3795,0.7712812423706055,0.8037926554679871,0.7872013449668884
3385,impression,842,0.7819361686706543,0.8699912428855896,0.8236168622970581
3393,impression,106,0.8706603646278381,0.7796172499656677,0.8226274847984314
3408,impression,2243,0.9060338735580444,0.9455134868621826,0.9253527522087097
3411,impression,1799,0.8057065010070801,0.8694543242454529,0.8363674283027649
3412,impression,224,0.9001287817955017,0.9362857341766357,0.9178512692451477
3413,impression,3097,0.7816601991653442,0.818902850151062,0.799848198890686
3417,impression,3461,0.7661668658256531,0.8315578699111938,0.7975242137908936
3423,impression,1645,0.926827073097229,0.9822835922241211,0.9537498354911804
3424,impression,2611,0.7924306392669678,0.850902259349823,0.8206261396408081
3428,impression,2456,0.7481474280357361,0.7024129629135132,0.7245592474937439
3429,impression,2417,0.8834425806999207,0.8305973410606384,0.8562052845954895
3430,impression,2998,0.7534922361373901,0.9491412043571472,0.8400757312774658
3431,impression,2469,0.8778476715087891,0.9301578998565674,0.9032460451126099
3439,impression,2138,0.8043074607849121,0.8931587934494019,0.8464077115058899
