study_uid,status,reason,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
2578,completed,,1.246182192980391,0.1866666666666666,0.1318847736625514,0.6495837404474227,0.0,0.0284090909090909
2963,completed,,8.87770708867468,0.2857142857142857,0.2742916362973761,3.6321698830878617,0.1666666666666666,0.2798507462686568
2506,completed,,1.0303687198362297,0.15,0.229958424620905,2.544354209531657,0.2222222222222222,0.0757575757575757
3707,completed,,1.6732045279642958,0.1612903225806451,0.2015976017000607,0.0,0.0,0.0
2639,completed,,3.319173333444377,0.2388059701492537,0.2351201681726907,14.991106946711684,0.4615384615384615,0.6696428571428572
1052,completed,,8.750038373449508,0.2368421052631579,0.4198377088305489,2.445593937240363,0.4,0.5662393162393163
2748,completed,,16.950890868342817,0.3272727272727272,0.3820129270544782,3.3864985683445354,0.125,0.0757575757575757
345,completed,,4.119174348748075,0.32,0.3109850978514573,42.7287006396234,0.75,0.7500000000000001
3770,completed,,15.084825228964135,0.2857142857142857,0.5070281124497992,4.673289785800724,0.1666666666666666,0.1052631578947368
2349,completed,,3.802351022611669,0.2702702702702702,0.2700666243654823,5.522397783539471,0.0,0.1428571428571428
1550,completed,,5.377336385080629,0.2051282051282051,0.3744681891535038,6.908895196867149,0.2857142857142857,0.4710820895522389
740,completed,,2.678425460878287,0.2162162162162162,0.1886792452830188,28.64190457979541,0.6666666666666665,0.551470588235294
3687,completed,,1.024256879401051,0.125,0.1923484325857039,5.412989186545265,0.2,0.2904040404040404
2464,completed,,13.785253410528869,0.2666666666666666,0.2783266746628239,21.3643503198117,0.5,0.4573170731707316
3977,completed,,0.7232756569189165,0.1363636363636363,0.098314606741573,7.809849842300641,0.2222222222222222,0.1923076923076923
1597,completed,,8.383924775392588,0.4117647058823529,0.3503963568898633,2.51975934424348,0.2,0.2678571428571428
3634,completed,,4.935860893352708,0.2105263157894737,0.3757575757575758,1.444580998177086,0.0,0.0704225352112676
3597,completed,,1.7192143089922252,0.1481481481481481,0.2443489334606813,6.250381527944883,0.3529411764705882,0.5260416666666669
1732,completed,,12.577829595095135,0.4583333333333333,0.5345161290322581,11.35935489027116,0.5,0.8203389830508474
3311,completed,,7.847782750064915,0.2790697674418604,0.2463178294573643,5.522397783539471,0.2222222222222222,0.2272727272727272
2865,completed,,2.1691338382770025,0.3157894736842105,0.2513513513513513,3.125190763972442,0.1111111111111111,0.1666666666666667
3121,completed,,7.936639785599423,0.1702127659574468,0.2395833333333333,4.354004419807858,0.1714285714285714,0.4687500000000001
1551,completed,,0.5549464012368676,0.05,0.0434782608695652,8.9730240870212,0.25,0.1492537313432835
3229,completed,,3.965472393240155,0.2692307692307692,0.2689059399856021,4.767707020457095,0.1666666666666666,0.1388888888888889
